paper_id,title,domain,year,split,semantic_knn,predicted_novel
SKG_SA_140,INGEOTEC at SemEval 2017 Task 4 A B4MSA Ensemble based on Genetic Programming for Twitter Sentiment Analysis,SA,2017,SKG,0.9422105550765992,0
SKG_SA_185,IBA-Sys at SemEval-2017 Task 5 Fine-Grained Sentiment Analysis on Financial Microblogs and News,SA,2017,SKG,0.9396871328353882,0
SKG_SA_184,Adullam at SemEval-2017 Task 4 Sentiment Analyzer Using Lexicon Integrated Convolutional Neural Networks with Attention,SA,2017,SKG,0.9371353983879088,0
SKG_MT_819,Improved Neural Machine Translation with a Syntax-Aware Encoder and Decoder,MT,2017,SKG,0.9483664631843568,1
SKG_SA_152,Sentiment Intensity Ranking among Adjectives Using Sentiment Bearing Word Embeddings,SA,2017,SKG,0.9381952285766602,0
SKG_SA_149,Linguistically Regularized LSTM for Sentiment Classification,SA,2017,SKG,0.9296725988388062,0
SKG_MT_1370,CASICT-DCU Neural Machine Translation Systems for WMT17,MT,2017,SKG,0.9356157183647156,0
SKG_MT_1366,What do Neural Machine Translation Models Learn about Morphology,MT,2017,SKG,0.8501049280166626,0
SKG_MT_1359,The Helsinki Neural Machine Translation System,MT,2017,SKG,0.9385441541671752,0
SKG_MT_781,Copied Monolingual Data Improves Low-Resource Neural Machine Translation,MT,2017,SKG,0.9417272806167604,0
SKG_MT_53,Learning Translations via Matrix Completion,MT,2017,SKG,0.936115562915802,0
SKG_QA_242,Tell Me Why Using Question Answering as Distant Supervision for Answer Justification,QA,2017,SKG,0.9475857019424438,1
SKG_QA_235,Group Sparse CNNs for Question Classification with Answer Sets,QA,2017,SKG,0.9296638369560242,0
SKG_MT_38,Lexicalized Reordering for Left-to-Right Hierarchical Phrase-based Translation,MT,2017,SKG,0.946625590324402,0
SKG_MT_31,Personalized Machine Translation Preserving Original Author Traits,MT,2017,SKG,0.9533851742744446,1
SKG_MT_25,Automatic Threshold Detection for Data Selection in Machine Translation,MT,2017,SKG,0.9416020512580872,0
SKG_MT_1467,Neural Machine Translation with Word Predictions,MT,2017,SKG,0.9463850259780884,0
SKG_MT_1466,Trainable Greedy Decoding for Neural Machine Translation,MT,2017,SKG,0.9334514737129213,0
SKG_MT_610,Improving Word Sense Disambiguation in Neural Machine Translation with Sense Embeddings,MT,2017,SKG,0.9433067440986632,0
SKG_MT_605,Graph Convolutional Encoders for Syntax-aware Neural Machine Translation,MT,2017,SKG,0.9381453394889832,0
SKG_SA_100,TopicThunder at SemEval-2017 Task 4 Sentiment Classification Using a Convolutional Neural Network with Distant Supervision,SA,2017,SKG,0.9512727856636048,1
SKG_SA_131,Context-Dependent Sentiment Analysis in User-Generated Videos,SA,2017,SKG,0.9622331857681274,1
SKG_MT_767,Sogou Neural Machine Translation Systems for WMT17,MT,2017,SKG,0.9413625001907348,0
SKG_MT_1387,Effective Domain Mixing for Neural Machine Translation,MT,2017,SKG,0.94495952129364,0
SKG_MT_758,Neural Machine Translation via Binary Code Prediction,MT,2017,SKG,0.9441814422607422,0
SKG_SA_116,A Multilayer Perceptron based Ensemble Technique for Fine-grained Financial Sentiment Analysis,SA,2017,SKG,0.9356523752212524,0
SKG_SA_108,YNUDLG at SemEval-2017 Task 4 A GRU-SVM Model for Sentiment Classification and Quantification in Twitter,SA,2017,SKG,0.9410697817802428,0
SKG_QA_277,Improved Neural Relation Detection for Knowledge Base Question Answering,QA,2017,SKG,0.9312323331832886,0
SKG_QA_272,Gated Self-Matching Networks for Reading Comprehension and Question Answering,QA,2017,SKG,0.938975155353546,0
SKG_QA_288,QUINT Interpretable Question Answering over Knowledge Bases,QA,2017,SKG,0.9076765179634094,0
SKG_QA_341,Reading Wikipedia to Answer Open-Domain Questions,QA,2017,SKG,0.9438081979751588,0
SKG_MT_650,Unfolding and Shrinking Neural Machine Translation Ensembles,MT,2017,SKG,0.9341138005256652,0
SKG_MT_645,Word Representations in Factored Neural Machine Translation,MT,2017,SKG,0.939247727394104,0
SKG_MT_636,Towards Bidirectional Hierarchical Representations for Attention-based Neural Machine Translation,MT,2017,SKG,0.947309136390686,0
SKG_NLI_2,Supervised Learning of Universal Sentence Representations from Natural Language Inference Data,NLI,2017,SKG,0.9135330319404602,0
SKG_SA_21,deepSA at SemEval-2017 Task 4 Interpolated Deep Neural Networks for Sentiment Analysis in Twitter,SA,2017,SKG,0.9449370503425598,0
SKG_MT_747,Graph Convolutional Encoders for Syntax-aware Neural Machine Translation,MT,2017,SKG,0.9381453394889832,0
SKG_MT_737,Neural Machine Translation with Source-Side Latent Graph Parsing,MT,2017,SKG,0.9544692039489746,1
SKG_MT_729,Unsupervised Training for Large Vocabulary Translation Using Sparse Lexicon and Word Classes,MT,2017,SKG,0.9353121519088744,0
SKG_QA_471,EviNets Neural Networks for Combining Evidence Signals for Factoid Question Answering,QA,2017,SKG,0.9344179034233092,0
SKG_QA_462,Question Answering through Transfer Learning from Large Fine-grained Supervision Data,QA,2017,SKG,0.9487894177436828,1
SKG_QA_455,The Promise of Premise Harnessing Question Premises in Visual Question Answering,QA,2017,SKG,0.926814079284668,0
SKG_QA_445,GW_QA at SemEval-2017 Task 3 Question Answer Re-ranking on Arabic Fora,QA,2017,SKG,0.9540647268295288,1
SKG_QA_472,NLM_NIH at SemEval-2017 Task 3 from Question Entailment to Question Similarity for Community Question Answering,QA,2017,SKG,0.9301617741584778,0
SKG_MT_1416,A Teacher-Student Framework for Zero-Resource Neural Machine Translation,MT,2017,SKG,0.949040412902832,1
SKG_QA_369,SimBow at SemEval-2017 Task 3 Soft-Cosine Semantic Similarity between Questions for Community Question Answering,QA,2017,SKG,0.9384042024612428,0
SKG_MT_1432,Instance Weighting for Neural Machine Translation Domain Adaptation,MT,2017,SKG,0.9424611926078796,0
SKG_MT_665,Modeling Source Syntax for Neural Machine Translation,MT,2017,SKG,0.9428932070732116,0
SKG_QA_399,FuRongWang at SemEval-2017 Task 3 Deep Neural Networks for Selecting Relevant Answers in Community Question Answering,QA,2017,SKG,0.9435812830924988,0
SKG_QA_442,Segmentation Guided Attention Networks for Visual Question Answering,QA,2017,SKG,0.9250622987747192,0
SKG_QA_431,Evaluating Semantic Parsing against a Simple Web-based Question Answering Model,QA,2017,SKG,0.91131591796875,0
SKG_MT_695,Massive Exploration of Neural Machine Translation Architectures,MT,2017,SKG,0.941543459892273,0
SKG_MT_1451,Challenging Language-Dependent Segmentation for Arabic An Application to Machine Translation and Part-of-Speech Tagging,MT,2017,SKG,0.9463790655136108,0
SKG_MT_1444,Neural Machine Translation with Source Dependency Representation,MT,2017,SKG,0.9506193995475768,1
SKG_MT_1103,Online Automatic Post-editing for MT in a Multi-Domain Translation Environment,MT,2017,SKG,0.965561032295227,1
SKG_MT_1153,Data Augmentation for Low-Resource Neural Machine Translation,MT,2017,SKG,0.9337312579154968,0
SKG_MT_363,Sheffield MultiMT Using Object Posterior Predictions for Multimodal Machine Translation,MT,2017,SKG,0.9413607716560364,0
SKG_MT_351,Using Target-side Monolingual Data for Neural Machine Translation through Multi-task Learning,MT,2017,SKG,0.9420830011367798,0
SKG_MT_338,Towards Decoding as Continuous Optimisation in Neural Machine Translation,MT,2017,SKG,0.9385684132575988,0
SKG_MT_333,Alto Rapid Prototyping for Parsing and Translation,MT,2017,SKG,0.9652758836746216,1
SKG_SUM_103,Oracle Summaries of Compressive Summarization,SUM,2017,SKG,0.9184681177139282,0
SKG_SUM_86,Hierarchically-Attentive RNN for Album Summarization and Storytelling,SUM,2017,SKG,0.919173538684845,0
SKG_MT_1156,Doubly-Attentive Decoder for Multi-modal Neural Machine Translation,MT,2017,SKG,0.9395753145217896,0
SKG_MT_1099,OSU Multimodal Machine Translation System Report,MT,2017,SKG,0.9391557574272156,0
SKG_DIA_25,A Hierarchical Neural Model for Learning Sequences of Dialogue Acts,DIA,2017,SKG,0.937057375907898,0
SKG_DIA_24,PyDial A Multi-domain Statistical Dialogue System Toolkit,DIA,2017,SKG,0.885107159614563,0
SKG_DIA_21,Deep Active Learning for Dialogue Generation,DIA,2017,SKG,0.9287519454956056,0
SKG_SUM_120,Frustratingly Easy Model Ensemble for Abstractive Summarization,SUM,2018,SKG,0.9439247846603394,0
SKG_MT_1087,Back-Translation Sampling by Targeting Difficult Words in Neural Machine Translation,MT,2018,SKG,0.9513128399848938,1
SKG_MT_1102,Neural Machine Translation of Logographic Language Using Sub-character Level Information,MT,2018,SKG,0.9392738342285156,0
SKG_SUM_93,Guiding Generation for Abstractive Text Summarization Based on Key Information Guide Network,SUM,2018,SKG,0.9746538400650024,1
SKG_SUM_100,Which Scores to Predict in Sentence Regression for Text Summarization,SUM,2018,SKG,0.9759857058525084,1
SKG_SUM_102,Harnessing Popularity in Social Media for Extractive Summarization of Online Conversations,SUM,2018,SKG,0.9280633926391602,0
SKG_SUM_61,A Temporally Sensitive Submodularity Framework for Timeline Summarization,SUM,2018,SKG,0.9261455535888672,0
SKG_SUM_62,Closed-Book Training to Improve Summarization Encoder Memory,SUM,2018,SKG,0.93035489320755,0
SKG_SUM_69,A Discourse-Aware Attention Model for Abstractive Summarization of Long Documents,SUM,2018,SKG,0.9398662447929382,0
SKG_MT_339,Fast Lexically Constrained Decoding with Dynamic Beam Allocation for Neural Machine Translation,MT,2018,SKG,0.9334213137626648,0
SKG_MT_364,Neural Machine Translation Decoding with Terminology Constraints,MT,2018,SKG,0.9313477277755736,0
SKG_SUM_179,Autoencoder as Assistant Supervisor Improving Text Representation for Chinese Social Media Text Summarization,SUM,2018,SKG,0.9382292628288268,0
SKG_SUM_141,"Retrieve, Rerank and Rewrite Soft Template Based Neural Summarization",SUM,2018,SKG,0.9361130595207214,0
SKG_SUM_152,Bottom-Up Abstractive Summarization,SUM,2018,SKG,0.9425193071365356,0
SKG_SUM_158,Extractive Summarization with SWAP-NET Sentences and Words from Alternating Pointer Networks,SUM,2018,SKG,0.9211813807487488,0
SKG_DIA_9,Auto-Dialabel Labeling Dialogue Data with Unsupervised Learning,DIA,2018,SKG,0.9399279356002808,0
SKG_SUM_122,Improving Neural Abstractive Document Summarization with Structural Regularization,SUM,2018,SKG,0.9377446174621582,0
SKG_MT_1106,Learning to Actively Learn Neural Machine Translation,MT,2018,SKG,0.9498296976089478,1
SKG_SUM_117,Neural Latent Extractive Document Summarization,SUM,2018,SKG,0.9392855763435364,0
SKG_QA_415,Being Negative but Constructively Lessons Learnt from Creating Better Visual Question Answering Datasets,QA,2018,SKG,0.9757397770881652,1
SKG_MT_684,Pieces of Eight 8-bit Neural Machine Translation,MT,2018,SKG,0.9191579818725586,0
SKG_MT_691,Near Human-Level Performance in Grammatical Error Correction with Hybrid Machine Translation,MT,2018,SKG,0.9372929334640504,0
SKG_MT_701,Guiding Neural Machine Translation with Retrieved Translation Pieces,MT,2018,SKG,0.9768739938735962,1
SKG_QA_426,Sentiment Classification towards Question-Answering with Hierarchical Matching Network,QA,2018,SKG,0.950821042060852,1
SKG_QA_432,Injecting Relational Structural Representation in Neural Networks for Question Similarity,QA,2018,SKG,0.9340141415596008,0
SKG_QA_394,Denoising Distantly Supervised Open-Domain Question Answering,QA,2018,SKG,0.9380871653556824,0
SKG_MT_662,Freezing Subnetworks to Analyze Domain Adaptation in Neural Machine Translation,MT,2018,SKG,0.9274287223815918,0
SKG_MT_669,Exploiting Deep Representations for Neural Machine Translation,MT,2018,SKG,0.9450277090072632,0
SKG_MT_672,Multi-Source Syntactic Neural Machine Translation,MT,2018,SKG,0.9527654647827148,1
SKG_MT_1433,Towards Two-Dimensional Sequence to Sequence Model in Neural Machine Translation,MT,2018,SKG,0.93970787525177,0
SKG_MT_1434,Learning Hidden Unit Contribution for Adapting Neural Machine Translation Models,MT,2018,SKG,0.9413671493530272,0
SKG_MT_1443,Japanese Predicate Conjugation for Neural Machine Translation,MT,2018,SKG,0.935572624206543,0
SKG_QA_380,Multimodal Differential Network for Visual Question Generation,QA,2018,SKG,0.9395219683647156,0
SKG_QA_381,Zero-Shot Question Generation from Knowledge Graphs for Unseen Predicates and Entity Types,QA,2018,SKG,0.9414628148078918,0
SKG_QA_382,Question Condensing Networks for Answer Selection in Community Question Answering,QA,2018,SKG,0.9362872242927552,0
SKG_QA_384,Self-Training for Jointly Learning to Ask and Answer Questions,QA,2018,SKG,0.9728867411613464,1
SKG_QA_389,Distractor Generation for Multiple Choice Questions Using Learning to Rank,QA,2018,SKG,0.9406694173812866,0
SKG_QA_353,Commonsense for Generative Multi-Hop Question Answering Tasks,QA,2018,SKG,0.9343221783638,0
SKG_QA_354,Retrieve and Re-rank A Simple and Effective IR Approach to Simple Question Answering over Knowledge Graphs,QA,2018,SKG,0.9436869621276855,0
SKG_QA_364,Uncovering Code-Mixed Challenges A Framework for Linguistically Driven Question Generation and Neural Based Question Answering,QA,2018,SKG,0.9386377334594728,0
SKG_QA_367,Learning to Collaborate for Question Answering and Asking,QA,2018,SKG,0.9745289087295532,1
SKG_MT_1475,Sequence to Sequence Mixture Model for Diverse Machine Translation,MT,2018,SKG,0.9408089518547058,0
SKG_MT_717,When and Why Are Pre-Trained Word Embeddings Useful for Neural Machine Translation,MT,2018,SKG,0.9755749702453612,1
SKG_MT_1402,Multi-Source Neural Machine Translation with Data Augmentation,MT,2018,SKG,0.9420801997184752,0
SKG_MT_1417,Improving Unsupervised Word-by-Word Translation with Language Model and Denoising Autoencoder,MT,2018,SKG,0.9492605924606324,1
SKG_MT_1424,Unsupervised Neural Machine Translation with Weight Sharing,MT,2018,SKG,0.950971245765686,1
SKG_SUM_219,MSMO Multimodal Summarization with Multimodal Output,SUM,2018,SKG,0.9396589398384094,0
SKG_SA_1,Solving Data Sparsity for Aspect Based Sentiment Analysis Using Cross-Linguality and Multi-Linguality,SA,2018,SKG,0.9338752031326294,0
SKG_QA_476,Paragraph-level Neural Question Generation with Maxout Pointer and Gated Self-attention Networks,QA,2018,SKG,0.9403350949287416,0
SKG_QA_483,Supervised and Unsupervised Transfer Learning for Question Answering,QA,2018,SKG,0.976338267326355,1
SKG_QA_490,Ranking Paragraphs for Improving Answer Recall in Open-Domain Question Answering,QA,2018,SKG,0.9418739080429076,0
SKG_QA_450,Joint Multitask Learning for Community Question Answering Using Task-Specific Embeddings,QA,2018,SKG,0.9412435293197632,0
SKG_MT_733,Compositional Representation of Morphologically-Rich Input for Neural Machine Translation,MT,2018,SKG,0.948522925376892,1
SKG_MT_734,Addressing Troublesome Words in Neural Machine Translation,MT,2018,SKG,0.9437001943588256,0
SKG_MT_735,Top-down Tree Structured Decoding with Syntactic Connections for Neural Machine Translation and Parsing,MT,2018,SKG,0.9374321699142456,0
SKG_MT_745,Simplifying Neural Machine Translation with Addition-Subtraction Twin-Gated Recurrent Networks,MT,2018,SKG,0.9406938552856444,0
SKG_MT_754,A Study of Reinforcement Learning for Neural Machine Translation,MT,2018,SKG,0.9459270238876344,0
SKG_SA_64,Recurrent Entity Networks with Delayed Memory Update for Targeted Aspect-Based Sentiment Analysis,SA,2018,SKG,0.9768222570419312,1
SKG_SA_10,Hierarchical Attention Based Position-Aware Network for Aspect-Level Sentiment Analysis,SA,2018,SKG,0.9499963521957396,1
SKG_SA_18,Knowledge-Enriched Two-Layered Attention Network for Sentiment Analysis,SA,2018,SKG,0.9445512890815736,0
SKG_SA_28,YNU-HPCC at SemEval-2018 Task 1 BiLSTM with Attention based Sentiment Analysis for Affect in Tweets,SA,2018,SKG,0.9303703308105468,0
SKG_SA_31,Multi-grained Attention Network for Aspect-Level Sentiment Classification,SA,2018,SKG,0.9347125887870787,0
SKG_SUM_218,Improving Neural Abstractive Document Summarization with Explicit Information Selection Modeling,SUM,2018,SKG,0.934685230255127,0
SKG_MT_709,Document-Level Neural Machine Translation with Hierarchical Attention Networks,MT,2018,SKG,0.9415688514709472,0
SKG_MT_659,Bidirectional Generative Adversarial Networks for Neural Machine Translation,MT,2018,SKG,0.9307794570922852,0
SKG_QA_343,CommonsenseQA A Question Answering Challenge Targeting Commonsense Knowledge,QA,2018,SKG,0.9386836886405944,0
SKG_QA_348,Harvesting Paragraph-level Question-Answer Pairs from Wikipedia,QA,2018,SKG,0.9476916193962096,1
SKG_QA_321,CNN for Text-Based Multiple Choice Question Answering,QA,2018,SKG,0.9373278617858888,0
SKG_QA_322,Strong Baselines for Simple Question Answering over Knowledge Graphs with and without Neural Networks,QA,2018,SKG,0.9767059087753296,1
SKG_QA_294,Transfer Learning for Context-Aware Question Matching in Information-seeking Conversations in E-commerce,QA,2018,SKG,0.9688137173652648,1
SKG_QA_271,Adversarial Domain Adaptation for Duplicate Question Detection,QA,2018,SKG,0.9355170130729676,0
SKG_MT_604,Subword Regularization Improving Neural Network Translation Models with Multiple Subword Candidates,MT,2018,SKG,0.9467791318893432,0
SKG_SA_117,Target-Sensitive Memory Networks for Aspect Sentiment Classification,SA,2018,SKG,0.9389058351516724,0
SKG_MT_757,Non-Adversarial Unsupervised Word Translation,MT,2018,SKG,0.9526454210281372,1
SKG_MT_759,Revisiting Character-Based Neural Machine Translation with Capacity and Compression,MT,2018,SKG,0.9389532208442688,0
SKG_MT_764,Automated Paraphrase Lattice Creation for HyTER Machine Translation Evaluation,MT,2018,SKG,0.8828304409980774,0
SKG_MT_1372,On the Evaluation of Semantic Phenomena in Neural Machine Translation Using Natural Language Inference,MT,2018,SKG,0.9230079650878906,0
SKG_SA_76,Pretraining Sentiment Classifiers with Unlabeled Dialog Data,SA,2018,SKG,0.9442407488822936,0
SKG_SA_90,THU_NGN at SemEval-2018 Task 1 Fine-grained Tweet Sentiment Intensity Analysis with Attention CNN-LSTM,SA,2018,SKG,0.94474059343338,0
SKG_SA_46,A Helping Hand Transfer Learning for Deep Sentiment Analysis,SA,2018,SKG,0.9420554041862488,0
